41,Poprad 1,017,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,55,170,20.279768,49.0567352,BD,4
42,Poprad 1,017,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,53,170,20.2800063,49.0567538,BD,9
43,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,12,172,20.2864706901976,49.0540555672384,BD,12
44,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,6,175,20.2871502,49.0545652,BD,12
45,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,2,176,20.2883532,49.0547892,BD,5
46,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,4,174,20.2877443,49.0548884,BD,11
47,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,8,173,20.2873006,49.0549568,BD,12
48,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,5,151,20.2868432,49.0552591,BD,8
49,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,3,150,20.2872127846283,49.0552641970284,BD,12
50,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,7,152,20.2861358,49.0554286,BD,19
51,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,13,155,20.2856124,49.0554406,BD,15
52,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,9,153,20.2859601,49.0554588,BD,18
53,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,3A,4175,20.2872738066408,49.0554706274545,BD,11
54,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,15,156,20.285408,49.0554767,BD,19
55,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,11,154,20.2857996,49.055478,BD,14
56,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,17,157,20.2852557,49.0555612,BD,15
57,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,19,158,20.2851189,49.0555906,BD,2
58,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,21,159,20.2849507,49.0556165,BD,17
59,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,23,160,20.284779,49.0556423,BD,6
60,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,27,162,20.2843978,49.0556436,BD,4
61,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,29,163,20.2842536,49.0557168,BD,1
62,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,31,164,20.2841214,49.0557349,BD,19
63,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,35,165,20.2835198,49.0557925,BD,7
64,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,29. augusta,33,165,20.2834847,49.0559465,BD,14
65,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,1,370,20.2942374,49.0550027,BD,1
66,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,3,371,20.2942545,49.0551263,BD,5
67,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,5,714,20.2941675278614,49.0556280406309,BD,4
68,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,19,378,20.2941195,49.0562317,BD,18
69,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,5A,372,20.2934952,49.0563814,BD,18
70,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,18,421,20.2945572,49.056425,BD,10
71,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,21,379,20.2940661357041,49.0564708228072,BD,15
72,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,20,420,20.2945631,49.0565946,BD,9
73,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,23A,4718,20.2941656639077,49.0567027520635,BD,19
74,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,22,419,20.2944597,49.056841,BD,9
75,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,23,400,20.2941189805374,49.056901932727,BD,18
76,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,25,401,20.294129,49.0572989,BD,2
77,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,27,402,20.2940669,49.0574403,BD,5
78,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,28,417,20.2945331039317,49.0574746811349,BD,18
79,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,30,416,20.2943752,49.0578558,BD,8
80,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,31,403,20.2939374,49.0578967,BD,14
81,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,33,404,20.294032,49.0580999,BD,19
82,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,32,415,20.2944258950705,49.0581152379958,BD,6
83,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,39,4683,20.294615644414,49.0590101025214,BD,7
84,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,41,407,20.2940174,49.0591287,BD,18
85,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,44,409,20.294268431746,49.0592004140781,BD,13
86,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Alžbetina,43,408,20.2939294719769,49.0592992262526,BD,1
87,Poprad 1,011,Prešovský kraj,Poprad,Poprad,Veľká,05801,Amurská,6,2824,20.2779866,49.0666487,RD,1
88,Poprad 1,011,Prešovský kraj,Poprad,Poprad,Veľká,05801,Amurská,4,2823,20.2778896,49.0666783,RD,1
89,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,18,2339,20.2950911055945,49.0472626950213,BD,7
90,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,16,2338,20.2955426,49.0474829,BD,3
91,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,14,2338,20.2956533,49.0475825,BD,17
92,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,12,2338,20.2958075,49.047722,BD,14
93,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,10,2338,20.2959029,49.0478306,BD,11
94,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,8,2338,20.2960579,49.0479606,BD,18
95,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,6,2338,20.296181,49.0480711,BD,2
96,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,4,2338,20.2963105,49.0482026,BD,12
97,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,2,2338,20.2964273,49.0483,BD,8
98,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,7,2337,20.2968221,49.0485373,BD,1
99,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,1,2334,20.2962013,49.0487601,BD,10
100,Poprad 1,026,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,3,2335,20.296627,49.0491336,BD,3
101,Poprad 1,027,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bajkalská,5,2336,20.2969592795502,49.0488007261579,BD,19
102,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,37,802,20.3055724,49.052917,BD,16
103,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,35,802,20.3057937,49.0529566,BD,19
104,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,33,802,20.3060377,49.0529851,BD,12
105,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,27,800,20.3065691,49.0530439,BD,15
106,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,19,798,20.3070599,49.0531106,BD,19
107,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,29,800,20.3065248,49.0531733,BD,2
108,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,11,796,20.307582,49.0531929,BD,7
109,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,21,798,20.3070231,49.0532379,BD,16
110,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,5,795,20.3081112,49.0532754,BD,1
111,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,13,796,20.3075524,49.0533205,BD,13
112,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,1,794,20.3086195,49.05335,BD,4
113,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,23,798,20.3069761,49.0533576,BD,7
114,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,7,795,20.3080753,49.0533932,BD,20
115,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,15,796,20.3075058,49.0534354,BD,9
116,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,3,794,20.3085656,49.0534647,BD,14
117,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,9,795,20.3080321,49.0535107,BD,4
118,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,31,801,20.3064099,49.0535239,BD,16
119,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,25,799,20.3069445,49.0536281,BD,18
120,Poprad 1,002,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,17,797,20.307492,49.053709,BD,11
121,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,28,803,20.3035246,49.0522145,BD,11
122,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,20,805,20.3068368,49.052487,BD,18
123,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,26,804,20.3056936,49.0525379,BD,5
124,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,16,806,20.3072808,49.0525496,BD,1
125,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,24,804,20.3059474,49.0525788,BD,10
126,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,22,804,20.3062126,49.0526129,BD,20
127,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,18,805,20.3067923,49.0526188,BD,18
128,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,12,807,20.3078199,49.0526444,BD,15
129,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,14,806,20.3072287,49.0526858,BD,19
130,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,8,808,20.3083296,49.0527429,BD,9
131,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,10,807,20.3077809,49.0527549,BD,11
132,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,4,809,20.3088221,49.0527906,BD,7
133,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,6,808,20.3082872,49.0528509,BD,19
134,Poprad 1,019,Prešovský kraj,Poprad,Poprad,Poprad,05801,Banícka,2,809,20.3087736,49.052927,BD,2
135,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,21,112,20.2930899037102,49.0560269048771,BD,18
136,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,19,111,20.2933443,49.0561018,BD,9
137,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,17,4681,20.294585,49.0563125,BD,9
138,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,2,120,20.2974367,49.0564259,BD,8
139,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,15,110,20.2951131,49.0564444,BD,12
140,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,4,119,20.2972863,49.0564502,BD,0
141,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,3,104,20.2972353,49.0566245,BD,19
142,Poprad 1,003,Prešovský kraj,Poprad,Poprad,Poprad,05801,Bernolákova,1,103,20.2974754,49.0566616,BD,16
143,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,1B,5355,20.1840432,49.0351451,RD,1
144,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,47,3456,20.3066177,49.0627462,RD,1
145,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,45,975,20.3072697,49.0628764,RD,1
146,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,44,3455,20.3075657,49.0629332,RD,1
147,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,43,974,20.3081499,49.0629702,RD,1
148,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,42,3458,20.3087588,49.0630963,RD,1
149,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,41,973,20.3099822651234,49.0634060135137,RD,1
150,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,39,972,20.3103105,49.0635069,RD,1
151,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,37,971,20.3104787,49.0635731,RD,1
152,Poprad 1,007,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,1C,5622,20.3105961,49.0641789,RD,1
153,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,14,977,20.3121571,49.0630591,RD,1
154,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,12,978,20.3122493,49.0631627,RD,1
155,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,10,979,20.3123311,49.0632613,RD,1
156,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,8,980,20.3124412,49.063368,RD,1
157,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,6,981,20.3124023,49.0634785,RD,1
158,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,6A,4170,20.3124023,49.0634785,RD,1
159,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,22,3766,20.3116406412176,49.0635180745389,RD,1
160,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,24,3255,20.3117713720449,49.063597035785,RD,1
161,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,20,3765,20.3116001597566,49.0637262450221,RD,1
162,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,4,985,20.3123169,49.0637827,RD,1
163,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,31,969,20.3108857,49.0638058,RD,1
164,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,27,967,20.3116578,49.0640931,RD,1
165,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,25,966,20.3117557,49.0640946,RD,1
166,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,29,968,20.3114795,49.0641005,RD,1
167,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,23,965,20.3118875,49.0641211,RD,1
168,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,21,964,20.3120142,49.0641642,RD,1
169,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,9,958,20.3126103,49.0641965,RD,1
170,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,30,3294,20.3100887,49.0641991,RD,1
171,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,19,963,20.3121011,49.0642057,RD,1
172,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,1A,4570,20.3106383,49.064218,RD,1
173,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,17,962,20.3123397,49.0642555,RD,1
174,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,3,4706,20.3115221,49.0642714,RD,1
175,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,3A,4960,20.3115221,49.0642714,RD,1
176,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,7,957,20.3125678,49.0643167,RD,1
177,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,5A,4443,20.3120383,49.0643391,RD,1
178,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,5,956,20.3121354,49.0644634,RD,1
179,Poprad 1,008,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Boženy Němcovej,1,955,20.3124837,49.0645089,RD,1
180,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,25,207,20.2872195,49.0534717,BD,6
181,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,26,208,20.28487742,49.05348654,BD,8
182,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,24,206,20.2873821,49.0535082,BD,6
183,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,23,205,20.2876443,49.0535741,BD,16
184,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,21,203,20.2880768,49.0536002,BD,16
185,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,22,204,20.2877611,49.0536088,BD,11
186,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,22A,204,20.2877611,49.0536088,BD,14
187,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,20,202,20.2881685,49.0537476,BD,11
188,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,19,201,20.2883939,49.0538306,BD,14
189,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,18,200,20.2885748,49.053898,BD,11
190,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,1,186,20.292111,49.0539316,BD,12
191,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,17,199,20.2887867,49.054013,BD,9
192,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,16,198,20.2889528,49.054089,BD,15
193,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,15,197,20.2891169,49.0541859,BD,10
194,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,13,196,20.2894438,49.0543563,BD,14
195,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,3,187,20.291897,49.0544265,BD,1
196,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,12,195,20.289604,49.0544577,BD,1
197,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,11,194,20.2897153,49.0545154,BD,16
198,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,4,188,20.2914543,49.0545229,BD,1
199,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,5,189,20.2912486,49.0545729,BD,19
200,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,9,193,20.2899514,49.0546359,BD,16
201,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,6,190,20.2909306,49.0546555,BD,16
202,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,7,191,20.2907134,49.0547166,BD,16
203,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,8,192,20.2904271,49.0547786,BD,14
204,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,8A,3644,20.2904271076256,49.0547786454134,BD,5
205,Poprad 1,020,Prešovský kraj,Poprad,Poprad,Poprad,05801,Brežný riadok,10,3856,20.2903147,49.0547855,BD,0
206,Poprad 1,032,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Brokoffova,24,2226,20.3166163,49.0671266,RD,1
207,Poprad 1,032,Prešovský kraj,Poprad,Poprad,Spišská Sobota,05801,Brokoffova,8,1654,20.3185421742342,49.0671381130271,RD,1
